"Date"	"CrudeWTI"	"CrudeBrent"	"NYGasoline"	"USGGasoline"	"LAGasoline"	"NYHeatingOil"	"NYDiesel"	"USGDiesel"	"LADiesel"	"USGJetFuel"	"MBTXPropane"	"MEAN"
2024-01-02	-0,11901	-0,07945	-0,15361	-0,20334	-0,11775	-0,21196	-0,22753	-0,29246	-0,21705	-0,30003	-0,03203	-0,17766
2024-01-03	-0,05074	-0,03957	-0,1027	-0,122	-0,04202	-0,15174	-0,17445	-0,2161	-0,13433	-0,21629	-0,09505	-0,12227
2024-01-04	-0,00604	0,00637	-0,07522	-0,10821	0,00205	-0,12949	-0,15198	-0,1715	-0,14482	-0,2102	-0,0664	-0,09595
2024-01-05	0,0053	0,02059	-0,07734	-0,08125	-0,06016	-0,11617	-0,14173	-0,15943	-0,10219	-0,2022	-0,05149	-0,08783
2024-01-08	-0,03674	-0,0123	-0,10285	-0,12919	-0,09454	-0,14074	-0,16109	-0,17661	-0,16855	-0,22501	-0,04808	-0,11779
2024-01-09	-0,03026	0,00606	-0,09822	-0,11568	-0,13444	-0,12534	-0,13919	-0,16918	-0,12231	-0,25382	-0,0239	-0,10966
2024-01-10	-0,04713	0,00077	-0,11643	-0,11283	-0,12732	-0,16064	-0,17496	-0,20683	-0,16223	-0,22836	0,00259	-0,12122
2024-01-11	-0,06855	-0,0111	-0,13585	-0,14025	-0,1362	-0,15623	-0,17426	-0,19396	-0,14675	-0,24028	-0,02023	-0,12942
2024-01-12	-0,06869	-0,03269	-0,14308	-0,1451	-0,16318	-0,16956	-0,18456	-0,2023	-0,17057	-0,25892	0,00246	-0,13965
2024-01-15	-0,08711	-0,04399	-0,16844	-0,18066	-0,18545	-0,18037	-0,19464	-0,20502	-0,17218	-0,31988	-0,00488	-0,15842
2024-01-16	-0,09099	-0,03025	-0,16995	-0,18028	-0,19092	-0,19054	-0,20337	-0,21867	-0,18904	-0,32434	0,01954	-0,1608
2024-01-17	-0,09296	-0,06518	-0,17435	-0,18074	-0,17191	-0,18863	-0,20066	-0,21681	-0,19489	-0,2753	0,00698	-0,1595
2024-01-18	-0,06551	-0,0327	-0,14639	-0,16783	-0,13611	-0,17415	-0,18479	-0,19963	-0,22447	-0,27375	0,05293	-0,14113
2024-01-19	-0,08243	-0,05136	-0,17031	-0,19656	-0,17618	-0,20507	-0,22157	-0,23091	-0,26012	-0,28726	0,01667	-0,16956
2024-01-22	-0,07395	-0,06049	-0,15776	-0,19401	-0,21342	-0,21476	-0,23259	-0,24093	-0,27139	-0,33759	-0,00557	-0,18204
2024-01-23	-0,08454	-0,06283	-0,18172	-0,21488	-0,21081	-0,24062	-0,25118	-0,2469	-0,30163	-0,31649	-0,02215	-0,19398
2024-01-24	-0,05485	-0,03636	-0,16079	-0,20884	-0,21675	-0,21863	-0,23061	-0,22695	-0,27864	-0,30335	-0,00442	-0,17638
2024-01-25	-0,02344	-0,03232	-0,1263	-0,15983	-0,01904	-0,14782	-0,17083	-0,20036	-0,18884	-0,28846	-0,02753	-0,12589
2024-01-26	-0,02716	-0,03419	-0,12761	-0,14791	-0,03318	-0,14054	-0,1624	-0,18713	-0,20494	-0,31137	-0,09062	-0,13337
2024-01-29	-0,0311	-0,01605	-0,1367	-0,13676	-0,07351	-0,10179	-0,13231	-0,16287	-0,18113	-0,26452	-0,04324	-0,11636
2024-01-30	0,00423	-0,00895	-0,09981	-0,09968	-0,08522	-0,0657	-0,1001	-0,13107	-0,15321	-0,2416	-0,01326	-0,0904
2024-01-31	-0,03382	-0,00527	-0,15252	-0,14681	-0,09289	-0,098	-0,12665	-0,14335	-0,17576	-0,21443	0,05056	-0,10354
2024-02-01	-0,02594	0,00723	-0,13008	-0,12072	-0,10317	-0,05968	-0,09061	-0,0867	-0,1445	-0,10624	0,10782	-0,06842
2024-02-02	-0,04152	-0,01278	-0,15074	-0,14177	-0,13938	-0,06309	-0,0898	-0,08833	-0,14037	-0,06066	0,15006	-0,07076
2024-02-05	-0,00259	0,00571	-0,08913	-0,05673	-0,04535	0,01179	-0,02774	-0,02055	-0,08071	0,02406	0,16236	-0,01081
2024-02-06	-0,00378	-0,00025	-0,10599	-0,06205	-0,06166	0,02328	-0,01679	-0,0107	-0,04067	-0,01004	0,15645	-0,01202
2024-02-07	-0,03771	-0,02098	-0,11111	-0,10357	-0,08838	0,00291	-0,03988	-0,02888	-0,05425	-0,04342	0,11098	-0,03766
2024-02-08	-0,02294	-0,01378	-0,09304	-0,06579	-0,09885	0,03554	-0,00619	0,00706	-0,00839	-0,02426	0,06213	-0,02077
2024-02-09	-0,00999	0,00144	-0,08724	-0,06035	-0,07698	0,08765	0,04699	0,05904	-0,00265	0,02391	0,08558	0,00613
2024-02-12	-0,0301	-0,01849	-0,09312	-0,06929	-0,0854	0,06557	0,01705	0,03861	-0,01984	0,02289	0,06829	-0,00944
2024-02-13	-0,02321	-0,01465	-0,09077	-0,05255	-0,0833	0,04709	0	0,00356	-0,01063	-0,00641	0,10382	-0,01155
2024-02-14	-0,02516	-0,00647	-0,10712	-0,07908	-0,12057	0,0022	-0,04082	-0,03588	-0,02989	-0,04995	0,13133	-0,03286
2024-02-15	-0,00127	0,00262	-0,11323	-0,07546	-0,13667	0,03361	-0,01092	-0,00469	-0,04631	0,00706	0,15917	-0,01692
2024-02-16	0,0153	0,0124	-0,06491	-0,0428	-0,11527	0,0578	0,01299	0,00258	-0,04953	0,03006	0,15	0,00078
2024-02-19	0,04377	0,04331	-0,05967	-0,03731	-0,1126	0,07957	0,03351	0,02022	-0,02439	0,06533	0,15	0,01834
2024-02-20	0,03158	0,02404	-0,07409	-0,05207	-0,12466	0,05265	0,00295	-0,00824	-0,0505	0,03542	0,12561	-0,00339
2024-02-21	0,03422	0,03202	-0,0513	-0,04853	-0,15187	0,01896	-0,02739	-0,03883	-0,06583	0,02462	0,07778	-0,01783
2024-02-22	0,07694	0,07907	-0,02196	0,02888	-0,11504	0,07655	0,02086	0,02879	-0,02489	-0,03022	0,07797	0,0179
2024-02-23	0,03109	0,02558	-0,05472	0,06264	-0,16383	0,04415	-0,00703	-0,02725	-0,04928	-0,06869	0,07778	-0,01178
2024-02-26	0,03071	0,02065	-0,03384	0,08353	-0,16689	0,04046	-0,015	-0,04072	-0,01521	-0,10653	0,06098	-0,0129
2024-02-27	0,05597	0,03151	-0,02741	0,08778	-0,17323	0,02178	-0,02672	-0,05506	-0,03193	-0,14532	0,04578	-0,01971
2024-02-28	0,0333	0,01046	-0,0616	0,07034	-0,21292	-0,02578	-0,06139	-0,08423	-0,05729	-0,148	-0,00698	-0,04946
2024-02-29	0,02127	0,01064	-0,0704	-0,01777	-0,19994	-0,03245	-0,06874	-0,08507	-0,07054	-0,15385	-0,03616	-0,06391
2024-03-01	0,03652	0,00796	-0,06672	0,00364	-0,10754	-0,01298	-0,05216	-0,06381	-0,05449	-0,10374	-0,06459	-0,04345
2024-03-04	0,00063	0,0098	-0,09619	-0,02864	-0,12417	-0,04964	-0,08493	-0,10157	-0,08165	-0,14563	-0,11209	-0,07401
2024-03-05	-0,01592	-0,00047	-0,10023	-0,05655	-0,1402	-0,06723	-0,0977	-0,11092	-0,09401	-0,14271	-0,10989	-0,08507
2024-03-06	0,03396	0,04288	-0,07471	-0,05399	-0,10056	-0,01213	-0,04592	-0,05705	-0,06484	-0,08722	-0,07386	-0,04486
2024-03-07	0,04245	0,03386	-0,06756	-0,06226	-0,06207	0,01421	-0,01846	-0,02342	-0,02064	-0,06536	-0,0875	-0,02879
2024-03-08	0,04444	0,04062	-0,04742	-0,06771	-0,0059	0,0287	-0,01302	-0,02477	-0,0238	-0,06339	-0,0534	-0,01688
2024-03-11	0,03031	0,01385	-0,03713	-0,00706	0,00509	-0,00764	-0,04515	-0,06684	-0,05489	-0,06839	-0,07975	-0,02887
2024-03-12	0,05129	0,05008	-0,01706	0,02114	0,05501	-0,02143	-0,05528	-0,08192	-0,06519	-0,07248	-0,05912	-0,01772
2024-03-13	0,13332	0,09353	0,0298	0,05288	0,09633	0,02022	-0,02528	-0,03614	-0,02151	0	0,01323	0,0324
2024-03-14	0,21935	0,15962	0,08548	0,0951	0,16141	0,07163	0,02035	0,01348	0,04036	0,03915	0,06916	0,08864
2024-03-15	0,20235	0,16781	0,07885	0,05475	0,17308	0,06455	0,01152	0,01959	0,0533	0,03468	0,10098	0,08741
2024-03-18	0,25627	0,21737	0,08649	0,0644	0,18668	0,07036	0,03274	0,03954	0,06145	0,0872	0,15827	0,11462
2024-03-19	0,24911	0,2063	0,07634	0,04769	0,22985	0,05957	0,01774	0,03228	0,0659	0,06968	0,16785	0,11112
2024-03-20	0,19294	0,14696	0,03647	0,07546	0,2345	0,02917	-0,01069	-0,00153	0,03647	0,04157	0,10914	0,08095
2024-03-21	0,15952	0,11619	0,01861	0,04444	0,1753	0,00978	-0,02714	-0,0186	0,08634	0,04029	0,09799	0,06389
2024-03-22	0,16239	0,14211	0,01972	0,02228	0,17079	0,02518	-0,0101	0	0,09971	0,04239	0,1084	0,07117
2024-03-25	0,19055	0,17045	0,01268	0,00977	0,16267	0,02362	-0,01401	-0,00763	0,08022	0,02176	0,10226	0,06839
2024-03-26	0,13092	0,11862	-0,04598	-0,04537	0,13413	-0,02999	-0,0595	-0,05793	0,06648	-0,0719	0,05747	0,01791
2024-03-27	0,1235	0,088	-0,05032	-0,05041	0,12307	-0,03695	-0,06606	-0,08855	0,05824	-0,06345	0,05236	0,00813
2024-03-28	0,15093	0,11173	0,0035	-0,01342	0,14109	0,02144	-0,01213	-0,04363	0,11102	-0,01979	0,05109	0,04562
2024-04-01	0,11707	0,08814	0,03737	-0,01451	0,12663	0,04355	0,00421	-0,00737	0,0866	0,01653	0,03831	0,04878
2024-04-02	0,06903	0,02121	0,00513	-0,02904	0,09812	0,03146	-0,0055	0,00915	0,10087	0,04664	0,00242	0,03177
2024-04-03	0,0684	0,05718	-0,02239	-0,03303	0,14236	0,03489	0,00963	0,00794	0,10193	0,05579	0,00359	0,03875
2024-04-04	0,08279	0,05158	-0,03397	-0,05362	0,18239	0,02151	-0,01152	0,00224	0,10047	0,06028	0,00958	0,03743
2024-04-05	0,08662	0,0722	-0,03728	-0,04995	0,13114	0,04917	-0,00481	0,02517	0,16728	0,08224	0,02663	0,04986
2024-04-08	0,08104	0,05973	-0,04669	-0,05755	0,12221	0,04052	0,00851	0,01449	0,15624	0,07946	0,00484	0,04207
2024-04-09	0,07833	0,06435	-0,04749	-0,05664	0,06252	0,01685	-0,01473	-0,01211	0,13103	0,05455	0,01111	0,02616
2024-04-10	0,06672	0,04867	-0,06039	-0,05945	0,11423	0,04276	0,00445	0,01264	0,15772	0,06983	-0,00604	0,03556
2024-04-11	0,03039	0,03601	-0,06259	-0,05131	0,10382	0,01134	-0,02385	-0,01591	0,12323	0,04027	-0,01429	0,0161
2024-04-12	0,05234	0,07641	-0,03787	-0,03309	0,12612	0,01682	-0,01981	0,00192	0,08732	0,06624	-0,01193	0,0295
2024-04-15	0,04396	0,04043	-0,04309	-0,04212	0,11308	0,03086	-0,00225	0,00271	0,092	0,11479	-0,0537	0,02697
2024-04-16	0,0645	0,0661	-0,01899	-0,00448	0,15245	0,02735	-0,00076	0,00898	0,10016	0,13584	-0,02567	0,04595
2024-04-17	0,03377	0,0475	-0,02556	-0,02009	0,13801	0,02016	-0,01116	-0,00634	0,07778	0,12944	-0,04629	0,03066
2024-04-18	0,05456	0,03515	-0,00112	0,00713	0,18554	0,0176	-0,01488	-0,00887	0,08548	0,08829	-0,04914	0,03634
2024-04-19	0,08438	0,05607	0,02326	0,01456	0,2025	0,05664	0,01972	0,02275	0,12217	0,11778	-0,02378	0,06328
2024-04-22	0,07655	0,04726	0,03183	0,02812	0,15515	0,06434	0,02693	0,02759	0,13779	0,12422	-0,03004	0,0627
2024-04-23	0,07032	0,0482	0,03411	0,02135	0,11135	0,05546	0,01867	0,01709	0,13196	0,10774	-0,04827	0,05164
2024-04-24	0,09137	0,08389	0,05097	0,06227	0,13663	0,07882	0,03843	0,03425	0,15487	0,13358	-0,03418	0,07554
2024-04-25	0,14247	0,11251	0,07867	0,09413	0,19502	0,11907	0,06984	0,06943	0,18617	0,1662	-0,01928	0,11038
2024-04-26	0,1419	0,12283	0,06654	0,06907	0,19895	0,12053	0,07856	0,08228	0,15313	0,16433	0,05101	0,11356
2024-04-29	0,09742	0,08756	0,05301	0,05846	0,16511	0,10632	0,06872	0,07217	0,09544	0,15702	0,01854	0,08907
2024-04-30	0,10364	0,08497	0,03837	0,02924	0,14175	0,09091	0,05546	0,04784	0,03883	0,13877	-0,00265	0,06974
2024-05-01	0,12537	0,08917	0,03863	0,04144	0,13119	0,11074	0,06966	0,05428	0,05673	0,14272	-0,00276	0,07792
2024-05-02	0,17444	0,16321	0,10687	0,1059	0,19046	0,14726	0,09959	0,08753	0,06758	0,17172	-0,02207	0,1175
2024-05-03	0,16243	0,14521	0,08337	0,06868	0,15703	0,13123	0,08672	0,07945	0,00585	0,1639	-0,05793	0,09327
2024-05-06	0,12311	0,10218	0,0476	0,04201	0,12856	0,09302	0,05376	0,04777	0,0062	0,12884	-0,06897	0,06401
2024-05-07	0,09353	0,09018	0,00674	-0,00291	0,08677	0,06522	0,03547	0,0288	0,00568	0,09806	-0,05517	0,04112
2024-05-08	0,09351	0,06019	-0,00745	-0,01074	0,08625	0,06373	0,03434	0,02774	0,00818	0,09046	0	0,04057
2024-05-09	0,11485	0,08566	0,01057	-0,00411	0,06613	0,05998	0,02876	0,01863	-0,00366	0,07631	0,00294	0,04146
2024-05-10	0,1271	0,10714	-0,00237	-0,01287	0,06853	0,05649	0,02585	0,01464	-0,01199	0,06591	0,01644	0,04135
2024-05-13	0,15267	0,11591	0,01768	0,01495	0,08996	0,08793	0,05341	0,04238	0,01397	0,09986	0,05385	0,06751
2024-05-14	0,1203	0,07342	-0,01548	-0,02552	0,01967	0,04383	0,01218	0,00341	-0,04752	0,05591	0,08413	0,02948
2024-05-15	0,13239	0,06427	0,00159	-0,01621	0,03948	0,05616	0,02332	0,01685	-0,03602	0,07421	0,06635	0,0384
2024-05-16	0,11088	0,06067	-0,01958	-0,02047	0,0127	0,03502	0,00578	0,0021	-0,05945	0,05642	0,05426	0,02167
2024-05-17	0,13701	0,08568	-0,00843	0,00527	0,00219	0,06032	0,03128	0,02881	-0,0377	0,09607	0,07425	0,04316
2024-05-20	0,13721	0,08605	-0,01809	0,00452	-0,05205	0,09413	0,04227	0,03197	0,00833	0,11486	0,09479	0,04945
2024-05-21	0,12324	0,07193	-0,05568	-0,07486	-0,08855	0,08288	0,03374	0,03846	0,00831	0,10132	0,08307	0,02944
2024-05-22	0,08618	0,04226	-0,08142	-0,07955	-0,10515	0,06528	0,01986	0,01904	0,01358	0,07792	0,10345	0,01468
2024-05-23	0,04168	0,01616	-0,08577	-0,08762	-0,08601	0,04499	0,00125	-0,00212	-0,00376	0,04854	0,11664	0,00036
2024-05-24	0,09487	0,04309	-0,06952	-0,08544	-0,0583	0,0696	0,02432	0,02315	0,05668	0,08601	0,17419	0,0326
2024-05-28	0,11818	0,06564	-0,06961	-0,10697	-0,07787	0,08213	0,03662	0,03576	0,06861	0,09936	0,18226	0,03946
2024-05-29	0,15536	0,11066	-0,05182	-0,0998	-0,06931	0,10469	0,05782	0,05503	0,08923	0,11517	0,18226	0,05903
2024-05-30	0,1593	0,13115	-0,05008	-0,08743	-0,11526	0,09113	0,04117	0,03989	0,07264	0,09708	0,14516	0,0477
2024-05-31	0,11243	0,0705	-0,08562	-0,03322	-0,06396	0,05231	0,00989	0,01372	0,09166	0,0582	0,15574	0,0347
2024-06-03	0,04877	0,00592	-0,14176	-0,09595	-0,13908	-0,00362	-0,04125	-0,03854	0,03913	-0,00406	0,13267	-0,02161
2024-06-04	0,02953	-0,01671	-0,13554	-0,09333	-0,14072	-0,00588	-0,04964	-0,04353	0,03479	-0,00045	0,1194	-0,02746
2024-06-05	0,04699	-0,01063	-0,13931	-0,10065	-0,18722	0,00499	-0,03965	-0,02865	0,04327	0,00179	0,1093	-0,02725
2024-06-06	0,05516	0,01002	-0,15284	-0,11937	-0,22977	0,00398	-0,03355	-0,02389	0,0459	-0,00476	0,14192	-0,02793
2024-06-07	0,07365	0,02952	-0,1493	-0,10963	-0,22874	0,01389	-0,02051	-0,01552	0,05234	0,00482	0,17667	-0,01571
2024-06-10	0,12243	0,06489	-0,13451	-0,10979	-0,19351	0,05102	0,01391	0,01998	0,06752	0,04893	0,2483	0,01811
2024-06-11	0,17591	0,1163	-0,10071	-0,06216	-0,16298	0,0714	0,03138	0,04628	0,07874	0,09212	0,37409	0,06003
2024-06-12	0,14656	0,08459	-0,12376	-0,0835	-0,18507	0,04034	0,00374	0,0176	0,03845	0,05415	0,42336	0,03786
2024-06-13	0,16696	0,10969	-0,08498	-0,07787	-0,15274	0,07596	0,03663	0,05387	0,07155	0,11065	0,41441	0,06583
2024-06-14	0,12463	0,07578	-0,11496	-0,09703	-0,15285	0,01623	-0,01726	-0,00413	-0,00363	0,05577	0,41071	0,02666
2024-06-17	0,13257	0,07413	-0,10795	-0,09952	-0,10878	-0,00995	-0,03785	-0,02688	-0,02703	0,02874	0,37391	0,0174
2024-06-18	0,15123	0,11434	-0,09555	-0,08604	-0,09649	0,00663	-0,02185	-0,01083	-0,01136	0,04565	0,36174	0,0325
2024-06-19	0,16535	0,12996	-0,06837	-0,05027	-0,08726	0,03715	0,00602	0,02409	0,02936	0,09276	0,36649	0,05866
2024-06-20	0,14873	0,117	-0,03326	-0,09522	-0,07684	-0,00246	-0,03402	-0,00923	-0,00118	0,04055	0,35506	0,03719
2024-06-21	0,18044	0,16894	-0,00476	-0,01101	-0,02564	0,02651	-0,01004	0,00329	0,03251	0,07099	0,39469	0,07508
2024-06-24	0,1991	0,17931	0,004	0,01125	-0,05386	0,06428	0,0246	0,05734	0,06849	0,12766	0,37128	0,09577
2024-06-25	0,18642	0,17533	-0,00278	-0,02274	-0,05666	0,03954	0,00202	0,03019	0,04492	0,09942	0,42473	0,08367
2024-06-26	0,21439	0,1931	0,00675	0,01029	-0,07479	0,06731	0,03203	0,06135	0,01704	0,12042	0,44265	0,09914
2024-06-27	0,19413	0,18142	-0,00935	0,00805	-0,10106	0,05918	0,04654	0,07094	0,0235	0,12976	0,51565	0,10171
2024-06-28	0,18583	0,18142	-0,02016	0,00085	-0,14202	0,03612	0,02495	0,05281	-0,02122	0,11327	0,53775	0,08633
2024-07-01	0,1987	0,16186	-0,01568	0,00995	-0,13015	0,06263	0,04681	0,07128	0,01321	0,13179	0,56192	0,10112
2024-07-02	0,20628	0,18465	0,05141	0,02868	-0,10606	0,10004	0,08109	0,10112	0,05932	0,1604	0,60952	0,13422
2024-07-03	0,22206	0,15768	0,05753	0,03627	-0,0814	0,09872	0,07778	0,0994	0,05812	0,1894	0,60571	0,1383
2024-07-04	0,18682	0,15116	0,0066	0,00779	-0,09573	0,05234	0,03744	0,05101	0,01489	0,1344	0,59057	0,10339
2024-07-05	0,1767	0,15563	0,00467	0,00041	-0,12491	0,05353	0,04125	0,05296	0,0107	0,10199	0,56111	0,094
2024-07-08	0,13151	0,10639	-0,0268	-0,03065	-0,14803	0,01583	-0,00273	0,00602	-0,03126	0,05734	0,45724	0,04862
2024-07-09	0,1332	0,11114	-0,02957	-0,03758	-0,16204	-0,00167	-0,02185	-0,01288	-0,04914	0,04049	0,40956	0,03451
2024-07-10	0,1138	0,08813	-0,05568	-0,07647	-0,12414	-0,01158	-0,03206	-0,02115	-0,05732	0,03133	0,3024	0,0143
2024-07-11	0,10756	0,07642	-0,06792	-0,08916	-0,19673	-0,02289	-0,0424	-0,03195	-0,10884	0,0194	0,30645	-0,00455
2024-07-12	0,08626	0,07428	-0,06917	-0,09766	-0,20427	-0,02704	-0,04922	-0,04093	-0,12482	0,01076	0,28981	-0,01382
2024-07-15	0,10313	0,0816	-0,03871	-0,09034	-0,17029	-0,01615	-0,03931	-0,03254	-0,11706	0,02089	0,2969	-0,00017
2024-07-16	0,10449	0,11311	-0,04644	-0,0913	-0,18779	-0,01974	-0,04331	-0,03696	-0,12315	0,00797	0,30833	-0,00134
2024-07-17	0,11088	0,0782	-0,05856	-0,09395	-0,19482	-0,0261	-0,04929	-0,04282	-0,11618	0,00498	0,23697	-0,0137
2024-07-18	0,11631	0,08667	-0,06721	-0,10394	-0,20311	-0,05726	-0,06823	-0,06211	-0,11773	-0,01511	0,19602	-0,02688
2024-07-19	0,0764	0,06996	-0,09675	-0,15376	-0,27016	-0,08303	-0,10041	-0,09305	-0,15257	-0,04796	0,18321	-0,06074
2024-07-22	0,05437	0,02936	-0,11171	-0,14425	-0,2594	-0,10594	-0,11857	-0,11345	-0,16897	-0,07129	0,17576	-0,07583
2024-07-23	-0,00723	-0,004	-0,16029	-0,20632	-0,30236	-0,12457	-0,13658	-0,13383	-0,18509	-0,08655	0,17273	-0,10674
2024-07-24	-0,01229	-0,00539	-0,13815	-0,18694	-0,30602	-0,11522	-0,12743	-0,12878	-0,21656	-0,09297	0,17169	-0,10528
2024-07-25	0,00405	-0,00482	-0,14599	-0,19407	-0,23749	-0,12688	-0,13904	-0,14121	-0,23159	-0,10645	0,15602	-0,10613
2024-07-26	-0,01983	-0,03477	-0,14115	-0,19539	-0,26324	-0,16501	-0,17207	-0,18326	-0,26669	-0,15766	0,10669	-0,13567
2024-07-29	-0,04072	-0,04202	-0,15762	-0,20464	-0,25806	-0,19458	-0,19966	-0,21038	-0,29679	-0,19517	0,06215	-0,15795
2024-07-30	-0,06883	-0,06994	-0,17376	-0,2241	-0,24953	-0,21851	-0,22504	-0,23313	-0,31592	-0,22692	0,06224	-0,17668
2024-07-31	-0,0247	-0,04629	-0,14586	-0,17979	-0,21124	-0,20693	-0,21407	-0,21945	-0,29288	-0,21406	0,06301	-0,15384
2024-08-01	-0,02214	-0,03142	-0,1426	-0,14281	-0,2271	-0,20463	-0,20853	-0,21174	-0,28571	-0,19958	0,05791	-0,14712
2024-08-02	-0,08055	-0,09096	-0,16976	-0,18435	-0,27505	-0,26589	-0,26034	-0,26201	-0,33054	-0,25409	-0,01099	-0,19859
2024-08-05	-0,10029	-0,11295	-0,1497	-0,16107	-0,27437	-0,24066	-0,25669	-0,25652	-0,33505	-0,25164	-0,01786	-0,19607
2024-08-06	-0,08958	-0,11391	-0,17569	-0,20237	-0,27831	-0,24399	-0,2593	-0,25735	-0,33841	-0,24809	-0,00407	-0,201
2024-08-07	-0,07548	-0,11068	-0,17089	-0,19122	-0,26158	-0,23146	-0,24829	-0,24859	-0,32822	-0,2381	0,05082	-0,1867
2024-08-08	-0,07955	-0,09573	-0,18949	-0,19249	-0,2712	-0,26557	-0,27887	-0,28399	-0,35531	-0,27391	0,0585	-0,20251
2024-08-09	-0,0547	-0,07285	-0,18	-0,18981	-0,26673	-0,25588	-0,2703	-0,27756	-0,35603	-0,2707	0,05775	-0,19426
2024-08-12	-0,02068	-0,05538	-0,17796	-0,18763	-0,27099	-0,22608	-0,24181	-0,24959	-0,3111	-0,24116	0,09286	-0,17178
2024-08-13	-0,03261	-0,05595	-0,18754	-0,21844	-0,2568	-0,22364	-0,23929	-0,23539	-0,31935	-0,24089	0,15758	-0,16839
2024-08-14	-0,03195	-0,04787	-0,19008	-0,2147	-0,23607	-0,21891	-0,23432	-0,23181	-0,31798	-0,23966	0,21774	-0,15869
2024-08-15	0,00327	-0,01657	-0,18072	-0,20359	-0,23739	-0,22418	-0,22904	-0,22736	-0,30907	-0,22484	0,23252	-0,147
2024-08-16	-0,02959	-0,04317	-0,18274	-0,20426	-0,2845	-0,25842	-0,25973	-0,25759	-0,34908	-0,2575	0,21648	-0,17365
2024-08-19	-0,06683	-0,05622	-0,20389	-0,23191	-0,2923	-0,30057	-0,29543	-0,29505	-0,34523	-0,31423	0,19841	-0,20029
2024-08-20	-0,0674	-0,07713	-0,19718	-0,22116	-0,28748	-0,28785	-0,29309	-0,28272	-0,33665	-0,30934	0,1944	-0,19687
2024-08-21	-0,09333	-0,07001	-0,22144	-0,237	-0,29296	-0,30037	-0,29745	-0,29681	-0,34699	-0,30835	0,17829	-0,20786
2024-08-22	-0,06577	-0,06123	-0,20389	-0,22876	-0,26182	-0,28722	-0,28416	-0,28236	-0,33575	-0,29069	0,15077	-0,19553
2024-08-23	-0,04653	-0,04437	-0,1852	-0,2235	-0,31554	-0,2823	-0,27683	-0,28018	-0,37083	-0,29898	0,15719	-0,19701
2024-08-26	-0,02572	-0,05947	-0,21382	-0,19357	-0,33488	-0,30791	-0,30175	-0,29649	-0,38966	-0,31901	0,17602	-0,20602
2024-08-27	-0,05146	-0,04577	-0,20591	-0,18765	-0,24702	-0,29687	-0,28953	-0,28829	-0,35825	-0,31154	0,13274	-0,19541
2024-08-28	-0,06963	-0,07329	-0,21712	-0,24278	-0,27098	-0,32169	-0,31725	-0,30693	-0,37772	-0,32621	0,12779	-0,2178
2024-08-29	-0,05806	-0,05853	-0,21003	-0,24215	-0,25641	-0,27132	-0,27126	-0,26009	-0,34601	-0,27257	0,11274	-0,19397
2024-08-30	-0,10808	-0,08122	-0,21221	-0,24747	-0,25834	-0,30017	-0,29841	-0,28134	-0,37076	-0,29242	0,08081	-0,21542
2024-09-02	-0,12862	-0,13514	-0,16163	-0,22693	-0,25067	-0,29229	-0,28939	-0,28158	-0,36386	-0,28672	0,03883	-0,21618
2024-09-03	-0,16651	-0,15439	-0,25264	-0,27325	-0,27756	-0,30662	-0,30289	-0,30404	-0,37675	-0,31321	0,01942	-0,24622
2024-09-04	-0,19172	-0,1817	-0,28103	-0,29479	-0,28787	-0,36659	-0,35055	-0,34426	-0,4099	-0,35083	-0,02041	-0,27997
2024-09-05	-0,19943	-0,18869	-0,28856	-0,31523	-0,298	-0,35553	-0,33995	-0,32982	-0,4007	-0,32365	-0,0625	-0,282
2024-09-06	-0,21054	-0,20118	-0,30364	-0,32789	-0,3127	-0,44109	-0,36057	-0,35168	-0,4182	-0,34666	-0,10163	-0,30689
2024-09-09	-0,20409	-0,21208	-0,30178	-0,3095	-0,31991	-0,4702	-0,36303	-0,35714	-0,42482	-0,3514	-0,16931	-0,31666
2024-09-10	-0,23562	-0,23519	-0,33244	-0,34667	-0,33914	-0,50482	-0,39882	-0,3934	-0,45336	-0,38696	-0,17328	-0,34543
2024-09-11	-0,23202	-0,24866	-0,33322	-0,33735	-0,33511	-0,49184	-0,38443	-0,37875	-0,44298	-0,37191	-0,18263	-0,3399
2024-09-12	-0,21108	-0,20669	-0,32275	-0,3276	-0,32778	-0,50654	-0,39357	-0,39164	-0,4552	-0,39167	-0,16125	-0,33598
2024-09-13	-0,22789	-0,22605	-0,32444	-0,33265	-0,34432	-0,52167	-0,40978	-0,40688	-0,46818	-0,41236	-0,17425	-0,34986
2024-09-16	-0,21722	-0,22595	-0,30569	-0,31369	-0,43775	-0,50619	-0,3907	-0,38889	-0,4572	-0,38645	-0,17425	-0,34582
2024-09-17	-0,21111	-0,22303	-0,29599	-0,31337	-0,43023	-0,47592	-0,35876	-0,35774	-0,44476	-0,35417	-0,10223	-0,3243
2024-09-18	-0,21161	-0,22464	-0,28957	-0,31062	-0,45585	-0,49985	-0,38279	-0,38022	-0,44817	-0,3752	-0,08808	-0,33333
2024-09-19	-0,18318	-0,19702	-0,25522	-0,26425	-0,40307	-0,47235	-0,35429	-0,36024	-0,4266	-0,37574	-0,08135	-0,30666
2024-09-20	-0,18803	-0,18933	-0,26045	-0,26969	-0,34424	-0,48153	-0,36366	-0,37281	-0,42491	-0,37399	-0,06828	-0,30336
2024-09-23	-0,20744	-0,20257	-0,26721	-0,27462	-0,39404	-0,48471	-0,36219	-0,37075	-0,44163	-0,3654	-0,06828	-0,31262
